Customer_ID,Gender,Age_Group,Customer_Type,Store_Location,Payment_Method,Item_Category,Purchase_Amount,Quantity,Day_of_Week,Time_of_Purchase,Loyalty_Points_Earned,Discount_Applied,Return_Transaction,Online_or_Offline,Item_Name,Total_Spend,Purchase_Frequency,Average_Spend_Per_Visit,Time_Spent_Minutes,Decision_Time_Minutes,Purchase_Type
CUST1343,Male,60+,New,Suburb,Debit Card,Cosmetics,106.21570515600112,5,Wednesday,13:06,9,False,False,In-Store,Shampoo,2234.85,1,2234.85,75,34,Planned
CUST1344,Other,26-35,New,Residential Area,Debit Card,Toys,174.34355486441737,2,Friday,15:41,5,True,False,Online,Doll,422.96,1,422.96,19,8,Planned
CUST1345,Female,18-25,New,Residential Area,Credit Card,Clothing,76.93554211404674,10,Sunday,22:24,29,False,True,Online,Jeans,2393.0,1,2393.0,20,20,Planned
CUST1346,Other,26-35,New,Downtown,Cash,Furniture,336.43005523548845,3,Saturday,16:27,46,True,True,Online,Bookshelf,749.76,1,749.76,32,44,Planned
CUST1347,Other,46-60,Loyal,Downtown,Mobile Wallet,Toys,431.30103031362,7,Friday,09:14,28,False,False,Online,Action Figure,3288.53,1,3288.53,23,14,Unplanned
CUST1348,Male,46-60,New,Suburb,Cash,Clothing,5.451092996441414,8,Wednesday,20:35,12,True,False,In-Store,Jeans,1413.2,1,1413.2,93,11,Unplanned
CUST1349,Male,60+,Loyal,Residential Area,UPI,Cosmetics,79.98517673698858,7,Thursday,15:30,0,False,False,Online,Lipstick,2451.89,1,2451.89,67,43,Planned
CUST1350,Other,60+,Occasional,Highway,Credit Card,Books,330.8673055618149,5,Monday,16:58,9,False,False,Online,Comics,76.5,1,76.5,47,52,Planned
CUST1351,Male,60+,Occasional,Highway,Credit Card,Books,26.40634410320109,10,Monday,14:24,49,False,False,In-Store,Comics,1475.7,1,1475.7,79,2,Unplanned
CUST1352,Male,26-35,Loyal,Suburb,Mobile Wallet,Cosmetics,1000.0,3,Tuesday,07:31,15,True,False,Online,Moisturizer,300.42,1,300.42,28,38,Planned
CUST1353,Male,36-45,Loyal,Downtown,Mobile Wallet,Groceries,35.512501717956404,2,Sunday,19:23,0,True,False,Online,Fruits,350.4,1,350.4,61,12,Unplanned
CUST1354,Other,36-45,Occasional,Highway,Cash,Electronics,355.77144295923546,6,Wednesday,10:28,39,False,True,In-Store,Headphones,719.34,1,719.34,86,51,Planned
CUST1355,Male,36-45,Occasional,Mall,Cash,Furniture,22.115683839928852,2,Thursday,14:36,9,False,True,Online,Bookshelf,227.5,1,227.5,57,44,Planned
CUST1356,Other,46-60,New,Suburb,Debit Card,Groceries,238.5982871934339,9,Sunday,07:25,0,True,True,Online,Fruits,4094.91,1,4094.91,47,29,Unplanned
CUST1357,Male,46-60,Loyal,Mall,Cash,Groceries,371.4936696458995,3,Tuesday,14:28,0,True,True,Online,Bread,518.64,1,518.64,49,15,Planned
CUST1358,Female,36-45,Occasional,Mall,Cash,Furniture,34.238244818107454,7,Wednesday,18:30,20,True,True,Online,Sofa,2121.28,1,2121.28,16,8,Planned
CUST1359,Male,60+,Loyal,Downtown,UPI,Electronics,181.75934020199466,1,Tuesday,10:41,34,False,True,Online,Tablet,422.02,1,422.02,16,17,Unplanned
CUST1360,Other,18-25,Occasional,Residential Area,Credit Card,Clothing,269.01604756221025,7,Monday,16:21,41,True,True,In-Store,Jacket,2311.33,1,2311.33,34,26,Unplanned
CUST1361,Male,36-45,Loyal,Suburb,Cash,Groceries,5.947762765429434,9,Tuesday,11:51,38,False,False,In-Store,Milk,629.28,1,629.28,15,19,Unplanned
CUST1362,Other,18-25,Loyal,Residential Area,Debit Card,Groceries,44.17361936480598,9,Saturday,09:06,18,True,False,In-Store,Bread,1352.07,1,1352.07,65,15,Planned
CUST1363,Other,36-45,Occasional,Highway,Cash,Electronics,32.55786675500623,9,Wednesday,12:13,0,False,False,Online,Smartphone,3214.26,1,3214.26,27,18,Planned
CUST1364,Male,18-25,New,Highway,UPI,Clothing,24.003270912780486,8,Wednesday,22:37,0,False,True,In-Store,T-Shirt,3840.8,1,3840.8,10,28,Planned
CUST1365,Other,60+,New,Suburb,Mobile Wallet,Groceries,68.66453440273854,2,Tuesday,14:05,32,True,False,In-Store,Milk,834.74,1,834.74,18,12,Unplanned
CUST1366,Male,46-60,New,Downtown,UPI,Books,110.78963149814159,9,Sunday,11:25,50,False,False,Online,Novel,3043.71,1,3043.71,33,6,Unplanned
CUST1367,Female,36-45,Occasional,Highway,Debit Card,Electronics,143.9641644671489,10,Wednesday,22:33,44,True,False,Online,Laptop,3686.2,1,3686.2,35,8,Planned
CUST1368,Other,36-45,Occasional,Highway,Mobile Wallet,Furniture,29.437431658861012,9,Monday,14:03,0,False,True,Online,Wardrobe,3591.09,1,3591.09,5,6,Unplanned
CUST1369,Other,60+,New,Residential Area,Credit Card,Electronics,9.650098388220956,2,Monday,22:16,16,True,True,In-Store,Smartwatch,801.76,1,801.76,42,4,Planned
CUST1370,Other,26-35,Occasional,Highway,Debit Card,Cosmetics,5.0,4,Wednesday,20:19,18,True,False,Online,Shampoo,1692.16,1,1692.16,24,1,Planned
CUST1371,Other,36-45,Occasional,Downtown,Debit Card,Electronics,177.07942225088064,2,Saturday,17:53,41,True,True,In-Store,Smartphone,625.62,1,625.62,49,1,Planned
CUST1372,Female,18-25,New,Highway,Cash,Toys,43.32171747248688,3,Monday,11:02,26,False,False,In-Store,Board Game,434.46,1,434.46,30,19,Planned
CUST1373,Female,60+,Occasional,Highway,Debit Card,Books,38.21578721666704,10,Saturday,17:44,29,True,True,In-Store,Science Fiction,3758.8,1,3758.8,48,7,Planned
CUST1374,Male,26-35,Occasional,Mall,Credit Card,Groceries,430.1580073391949,3,Wednesday,20:55,0,True,True,Online,Fruits,1005.57,1,1005.57,7,2,Unplanned
CUST1375,Other,36-45,Loyal,Downtown,Credit Card,Clothing,85.98728450962584,1,Tuesday,07:17,0,True,True,Online,Dress,68.9,1,68.9,5,23,Planned
CUST1376,Other,36-45,Loyal,Highway,Credit Card,Furniture,24.823628159648873,9,Thursday,13:48,24,False,False,In-Store,Bed,933.66,1,933.66,53,15,Unplanned
CUST1377,Female,46-60,New,Downtown,Debit Card,Books,153.26996271159095,8,Friday,22:34,38,False,True,Online,Comics,2438.8,1,2438.8,32,31,Planned
CUST1378,Male,26-35,Loyal,Downtown,UPI,Toys,143.0537454991275,6,Sunday,22:20,20,True,True,In-Store,Remote Car,329.7,1,329.7,54,46,Planned
CUST1379,Female,60+,Loyal,Highway,Debit Card,Electronics,18.660962687237166,2,Wednesday,14:20,17,True,False,In-Store,Laptop,421.82,1,421.82,6,4,Planned
CUST1380,Female,18-25,Occasional,Highway,Cash,Furniture,331.59346350506564,1,Tuesday,21:45,12,False,False,Online,Wardrobe,496.91,1,496.91,31,30,Planned
CUST1381,Male,36-45,Loyal,Downtown,Credit Card,Clothing,128.46993065587148,3,Friday,22:32,0,True,True,Online,T-Shirt,465.93,1,465.93,10,1,Planned
CUST1382,Other,60+,Occasional,Residential Area,Cash,Furniture,81.85025524589781,10,Monday,09:58,10,False,True,Online,Sofa,1086.7,1,1086.7,99,15,Planned
CUST1383,Other,46-60,Loyal,Residential Area,Credit Card,Furniture,82.94742907002974,4,Thursday,10:27,20,False,True,In-Store,Wardrobe,113.16,1,113.16,23,35,Planned
CUST1384,Female,36-45,New,Downtown,Cash,Books,256.5831624706707,3,Wednesday,09:24,0,True,False,In-Store,Biography,41.91,1,41.91,10,19,Planned
CUST1385,Female,26-35,Occasional,Downtown,Mobile Wallet,Books,88.8151914404351,2,Friday,11:48,20,True,True,In-Store,Biography,882.1,1,882.1,86,18,Planned
CUST1386,Female,60+,Loyal,Residential Area,Mobile Wallet,Groceries,17.414734856107135,9,Tuesday,07:10,23,False,True,Online,Vegetables,1635.66,1,1635.66,26,9,Planned
CUST1387,Male,18-25,Occasional,Residential Area,Credit Card,Clothing,251.9666056713668,5,Friday,10:10,46,False,False,In-Store,Sweater,417.55,1,417.55,41,2,Unplanned
CUST1388,Male,46-60,New,Mall,Cash,Electronics,5.0,1,Tuesday,13:28,1,True,False,In-Store,Laptop,414.83,1,414.83,93,12,Unplanned
CUST1389,Female,60+,New,Residential Area,Debit Card,Groceries,85.39447030663926,2,Monday,10:02,41,False,True,Online,Milk,895.52,1,895.52,27,7,Planned
CUST1390,Other,36-45,Occasional,Residential Area,UPI,Groceries,46.47494749194389,2,Friday,20:31,11,False,True,Online,Eggs,41.66,1,41.66,45,33,Unplanned
CUST1391,Other,18-25,New,Suburb,Debit Card,Cosmetics,120.14089247764667,9,Wednesday,12:40,48,False,False,In-Store,Lipstick,328.59,1,328.59,9,7,Planned
CUST1392,Male,36-45,New,Highway,Debit Card,Cosmetics,81.17774080052446,5,Saturday,22:08,18,False,True,Online,Shampoo,1090.8,1,1090.8,5,19,Planned
CUST1393,Male,36-45,Loyal,Mall,UPI,Electronics,51.4349236054337,6,Friday,20:25,48,False,False,In-Store,Laptop,1864.14,1,1864.14,51,12,Planned
CUST1394,Other,26-35,New,Mall,UPI,Cosmetics,160.69902071105466,9,Sunday,07:18,32,True,True,Online,Lipstick,582.66,1,582.66,98,9,Planned
CUST1395,Male,26-35,Loyal,Downtown,Cash,Toys,39.825547718182555,3,Sunday,10:27,45,False,False,Online,Remote Car,347.79,1,347.79,23,42,Planned
CUST1396,Other,36-45,Occasional,Suburb,UPI,Books,275.5620855181727,7,Saturday,16:46,0,True,True,Online,Novel,928.34,1,928.34,54,16,Planned
CUST1397,Female,46-60,New,Highway,Mobile Wallet,Clothing,49.185945078405254,1,Monday,15:33,4,False,False,In-Store,Dress,173.46,1,173.46,119,51,Planned
CUST1398,Male,26-35,Occasional,Mall,UPI,Furniture,20.42858591338985,4,Friday,17:39,6,False,True,Online,Wardrobe,723.36,1,723.36,27,29,Planned
CUST1399,Female,26-35,New,Residential Area,Debit Card,Toys,240.84499790989273,5,Saturday,18:36,45,True,False,Online,Lego Set,140.5,1,140.5,7,24,Planned
CUST1400,Male,26-35,Loyal,Residential Area,Credit Card,Clothing,75.68906853238023,1,Thursday,12:09,48,True,True,Online,Shoes,439.47,1,439.47,15,22,Planned
CUST1401,Male,26-35,New,Residential Area,Mobile Wallet,Books,5.0,9,Saturday,16:33,22,False,True,In-Store,Comics,1236.69,1,1236.69,20,13,Planned
CUST1402,Female,18-25,Occasional,Highway,UPI,Books,107.09774644910648,5,Sunday,13:51,26,True,True,In-Store,Comics,399.15,1,399.15,115,5,Planned
CUST1403,Female,36-45,New,Mall,UPI,Cosmetics,123.50108166092464,9,Thursday,18:33,4,False,True,In-Store,Foundation,3119.58,1,3119.58,21,16,Planned
CUST1404,Male,18-25,Loyal,Highway,Credit Card,Clothing,36.360806651777956,8,Wednesday,15:30,34,True,False,In-Store,Shoes,2080.96,1,2080.96,19,28,Planned
CUST1405,Female,60+,Occasional,Downtown,Cash,Furniture,20.847300575815265,3,Sunday,21:13,26,False,False,Online,Bed,1009.2,1,1009.2,18,6,Unplanned
CUST1406,Other,60+,Loyal,Downtown,Debit Card,Toys,23.948577499551675,10,Wednesday,17:59,25,True,False,In-Store,Doll,3546.7,1,3546.7,8,2,Planned
CUST1407,Other,60+,New,Suburb,Credit Card,Books,27.561781488642296,8,Tuesday,11:10,35,True,False,In-Store,Magazine,3709.44,1,3709.44,5,16,Planned
CUST1408,Female,18-25,New,Downtown,Cash,Books,110.71993748528823,6,Tuesday,22:00,0,True,True,Online,Science Fiction,1330.32,1,1330.32,96,5,Unplanned
CUST1409,Other,36-45,Loyal,Mall,Debit Card,Toys,5.52668815264334,9,Monday,17:26,0,True,False,Online,Remote Car,2081.52,1,2081.52,18,10,Unplanned
CUST1410,Other,60+,Occasional,Mall,UPI,Cosmetics,184.36862687128632,6,Sunday,12:09,7,True,False,Online,Moisturizer,2529.54,1,2529.54,23,14,Unplanned
CUST1411,Other,26-35,Loyal,Mall,Cash,Toys,63.683527614701276,10,Thursday,22:04,0,True,True,Online,Remote Car,599.1,1,599.1,61,11,Unplanned
CUST1412,Male,60+,Occasional,Residential Area,Credit Card,Furniture,62.40513852927122,9,Thursday,07:19,0,False,False,Online,Wardrobe,516.78,1,516.78,44,5,Unplanned
CUST1413,Other,46-60,Occasional,Residential Area,Mobile Wallet,Furniture,7.8630114561348625,9,Monday,13:12,3,True,False,Online,Bookshelf,2765.07,1,2765.07,64,51,Unplanned
CUST1414,Other,26-35,Occasional,Mall,Credit Card,Clothing,87.85579550823093,4,Wednesday,10:34,35,False,False,Online,Dress,1568.68,1,1568.68,98,9,Planned
CUST1415,Female,26-35,Loyal,Downtown,Credit Card,Toys,7.379235477648244,2,Thursday,21:21,41,False,False,Online,Lego Set,947.9,1,947.9,43,13,Planned
CUST1416,Other,26-35,Occasional,Downtown,Mobile Wallet,Electronics,8.34601307684041,1,Monday,10:03,0,True,False,Online,Camera,412.69,1,412.69,26,14,Planned
CUST1417,Male,60+,Loyal,Suburb,Cash,Cosmetics,119.06022714865614,4,Monday,21:38,2,False,False,Online,Perfume,103.08,1,103.08,25,8,Planned
CUST1418,Male,26-35,Loyal,Highway,Cash,Clothing,12.22462719839246,1,Thursday,12:04,48,True,False,In-Store,T-Shirt,57.18,1,57.18,20,23,Unplanned
CUST1419,Female,46-60,Loyal,Suburb,Credit Card,Electronics,29.705578840971654,4,Tuesday,18:40,9,False,True,In-Store,Headphones,1267.24,1,1267.24,62,13,Planned
CUST1420,Male,18-25,New,Highway,Credit Card,Cosmetics,83.63516252330938,3,Friday,14:22,0,True,True,Online,Lipstick,1308.24,1,1308.24,74,20,Planned
CUST1421,Male,46-60,New,Downtown,Cash,Clothing,51.434240679604,5,Wednesday,07:59,20,False,False,Online,Sweater,2279.7,1,2279.7,33,52,Planned
CUST1422,Other,36-45,New,Mall,Mobile Wallet,Electronics,5.0,4,Friday,13:17,48,True,True,Online,Camera,330.92,1,330.92,5,9,Planned
CUST1423,Other,26-35,Occasional,Residential Area,Debit Card,Furniture,569.9093384188895,3,Thursday,16:52,25,False,False,Online,Chair,448.8,1,448.8,18,38,Planned
CUST1424,Male,46-60,New,Suburb,Mobile Wallet,Clothing,23.752994154879108,10,Tuesday,20:37,48,False,True,Online,Jacket,2235.5,1,2235.5,5,30,Planned
CUST1425,Female,60+,New,Suburb,UPI,Clothing,99.72926013416263,9,Friday,16:23,1,True,False,Online,Sweater,2298.78,1,2298.78,10,6,Planned
CUST1426,Female,36-45,New,Downtown,Credit Card,Cosmetics,434.30279114286054,4,Monday,19:59,44,False,True,Online,Lipstick,1470.44,1,1470.44,30,14,Planned
CUST1427,Other,46-60,Occasional,Highway,Cash,Cosmetics,8.984638049369792,10,Wednesday,15:35,4,True,True,Online,Perfume,541.5,1,541.5,17,45,Unplanned
CUST1428,Male,26-35,Loyal,Suburb,Mobile Wallet,Groceries,45.865255771600985,6,Monday,13:04,37,True,False,In-Store,Rice,1951.86,1,1951.86,56,4,Unplanned
CUST1429,Other,60+,New,Highway,UPI,Electronics,114.60716989703297,5,Saturday,11:06,14,False,True,In-Store,Headphones,853.15,1,853.15,37,34,Unplanned
CUST1430,Female,26-35,Loyal,Suburb,UPI,Clothing,116.73237381801565,3,Sunday,13:17,0,True,True,In-Store,Jacket,219.6,1,219.6,15,8,Planned
CUST1431,Male,36-45,Loyal,Mall,Credit Card,Clothing,180.45084767978187,10,Sunday,12:16,5,True,True,In-Store,Dress,4250.5,1,4250.5,34,11,Planned
CUST1432,Other,46-60,Loyal,Downtown,Debit Card,Furniture,91.7116197992344,7,Friday,10:08,23,False,False,Online,Dining Table,1556.52,1,1556.52,5,37,Planned
CUST1433,Other,26-35,Loyal,Highway,Debit Card,Electronics,94.62232922113628,2,Monday,19:21,10,False,False,Online,Laptop,421.6,1,421.6,67,19,Unplanned
CUST1434,Female,36-45,New,Downtown,UPI,Toys,134.93107366127512,9,Thursday,15:51,9,True,False,In-Store,Action Figure,3471.03,1,3471.03,37,29,Planned
CUST1435,Other,60+,Occasional,Residential Area,Mobile Wallet,Electronics,87.75316924955433,5,Wednesday,22:13,40,True,False,In-Store,Laptop,632.15,1,632.15,51,31,Unplanned
CUST1436,Female,46-60,New,Downtown,UPI,Books,21.6855016776575,5,Tuesday,12:00,0,True,True,In-Store,Biography,2027.65,1,2027.65,58,25,Planned
CUST1437,Female,46-60,Occasional,Highway,Credit Card,Toys,91.71276225009103,7,Sunday,14:13,35,False,True,Online,Remote Car,1217.65,1,1217.65,27,45,Unplanned
CUST1438,Male,36-45,New,Highway,Credit Card,Clothing,43.02735021041724,3,Thursday,09:59,24,True,False,In-Store,Sweater,764.97,1,764.97,37,17,Planned
CUST1439,Male,46-60,New,Residential Area,Debit Card,Electronics,47.099148230756676,7,Monday,11:09,12,False,False,In-Store,Tablet,330.33,1,330.33,23,8,Unplanned
CUST1440,Other,60+,Loyal,Residential Area,UPI,Electronics,83.80870840116337,8,Friday,12:30,0,False,False,Online,Camera,1514.88,1,1514.88,91,14,Planned
CUST1441,Female,60+,Occasional,Suburb,Cash,Cosmetics,149.44133739411575,2,Friday,07:20,12,True,True,In-Store,Foundation,757.3,1,757.3,40,16,Planned
CUST1442,Female,46-60,New,Highway,Cash,Books,10.20952575206222,5,Monday,09:57,16,True,False,In-Store,Comics,917.6,1,917.6,33,30,Planned
CUST1443,Male,26-35,Occasional,Downtown,Mobile Wallet,Books,47.46321975704289,7,Wednesday,08:08,41,False,True,In-Store,Magazine,2339.19,1,2339.19,35,12,Planned
CUST1444,Male,26-35,Occasional,Residential Area,Mobile Wallet,Books,33.27142155555576,3,Saturday,21:27,1,False,False,Online,Novel,240.15,1,240.15,28,19,Planned
CUST1445,Female,60+,New,Downtown,Debit Card,Cosmetics,88.67999597974568,9,Monday,22:20,41,True,False,Online,Lipstick,3401.91,1,3401.91,19,2,Planned
CUST1446,Male,26-35,Occasional,Residential Area,Credit Card,Electronics,791.5542417348851,4,Monday,16:32,49,True,True,Online,Camera,855.0,1,855.0,9,14,Unplanned
CUST1447,Other,36-45,New,Highway,Cash,Electronics,27.628551436504793,2,Thursday,10:15,11,False,False,In-Store,Smartphone,235.9,1,235.9,18,2,Planned
CUST1448,Female,18-25,New,Residential Area,Cash,Electronics,551.4590713970485,5,Monday,19:24,24,False,False,In-Store,Headphones,2009.4,1,2009.4,19,37,Planned
CUST1449,Male,46-60,Loyal,Highway,Cash,Groceries,44.23868801545138,4,Sunday,19:45,0,True,True,Online,Milk,838.56,1,838.56,80,8,Planned
CUST1450,Other,36-45,Loyal,Residential Area,Cash,Groceries,21.492026407118956,6,Sunday,22:22,0,False,True,Online,Milk,1245.66,1,1245.66,32,38,Planned
CUST1451,Female,60+,Occasional,Suburb,Debit Card,Clothing,5.0,10,Thursday,16:53,0,False,True,Online,Sweater,2320.8,1,2320.8,28,11,Unplanned
CUST1452,Other,18-25,Loyal,Residential Area,UPI,Toys,67.05665845583857,9,Saturday,17:33,36,True,False,Online,Action Figure,3842.37,1,3842.37,16,5,Planned
CUST1453,Other,60+,Occasional,Suburb,Cash,Electronics,87.09381789458479,10,Wednesday,09:56,0,False,False,Online,Tablet,3983.3,1,3983.3,37,10,Unplanned
CUST1454,Female,18-25,New,Suburb,Credit Card,Furniture,64.65944475313492,3,Wednesday,13:10,44,False,True,In-Store,Sofa,552.24,1,552.24,29,14,Unplanned
CUST1455,Other,36-45,Loyal,Downtown,Cash,Clothing,148.3663171210554,7,Wednesday,15:45,37,False,False,In-Store,Shoes,138.11,1,138.11,38,18,Planned
CUST1456,Male,18-25,New,Highway,Mobile Wallet,Clothing,42.41409184165196,3,Sunday,11:53,0,False,True,Online,Sweater,231.18,1,231.18,5,45,Planned
CUST1457,Male,26-35,Loyal,Residential Area,Credit Card,Electronics,102.88366317084446,6,Wednesday,20:35,3,True,True,Online,Smartwatch,59.52,1,59.52,52,12,Planned
CUST1458,Male,36-45,Loyal,Residential Area,UPI,Electronics,61.620631971936426,7,Thursday,21:31,14,True,True,Online,Camera,2828.63,1,2828.63,63,2,Planned
CUST1459,Other,46-60,Loyal,Mall,Cash,Toys,65.46316187688726,7,Monday,15:43,16,True,False,Online,Board Game,3304.7,1,3304.7,37,13,Planned
CUST1460,Male,60+,New,Residential Area,Debit Card,Books,71.6102665096394,1,Friday,10:35,1,False,True,In-Store,Science Fiction,46.97,1,46.97,5,3,Planned
CUST1461,Other,26-35,Occasional,Highway,Debit Card,Groceries,888.5101773109194,10,Sunday,20:41,13,False,True,Online,Eggs,1608.3,1,1608.3,7,11,Planned
CUST1462,Male,46-60,Loyal,Highway,Cash,Books,119.69997834320252,4,Wednesday,18:11,0,True,True,Online,Textbook,1964.24,1,1964.24,41,6,Unplanned
CUST1463,Female,18-25,New,Residential Area,Mobile Wallet,Clothing,28.41241498076559,2,Thursday,07:55,0,True,True,Online,Sweater,172.68,1,172.68,5,6,Planned
CUST1464,Other,26-35,Occasional,Suburb,Debit Card,Clothing,7.651234788656123,5,Friday,18:54,46,True,True,In-Store,Jeans,177.15,1,177.15,63,18,Planned
CUST1465,Other,46-60,Occasional,Mall,Credit Card,Electronics,100.76160717561511,2,Monday,21:49,20,False,True,In-Store,Smartwatch,761.6,1,761.6,81,1,Unplanned
CUST1466,Male,36-45,Loyal,Highway,Mobile Wallet,Clothing,5.0,9,Thursday,18:46,25,False,False,Online,Jacket,2986.11,1,2986.11,21,15,Planned
CUST1467,Female,18-25,New,Mall,UPI,Furniture,123.4739532366174,2,Wednesday,20:13,10,True,True,Online,Dining Table,645.06,1,645.06,21,6,Planned
CUST1468,Male,46-60,New,Mall,UPI,Toys,231.5499286257598,9,Saturday,13:24,0,False,False,Online,Action Figure,4065.66,1,4065.66,19,12,Unplanned
CUST1469,Male,18-25,Occasional,Highway,Debit Card,Electronics,74.63946043611223,7,Thursday,18:11,38,True,True,In-Store,Smartphone,235.34,1,235.34,69,4,Planned
CUST1470,Female,46-60,New,Suburb,Mobile Wallet,Toys,128.12915296401383,2,Thursday,07:12,42,False,True,Online,Lego Set,635.3,1,635.3,70,31,Planned
CUST1471,Female,60+,Occasional,Suburb,Debit Card,Clothing,257.9792954755631,6,Sunday,21:23,0,False,True,Online,Jacket,2148.72,1,2148.72,59,2,Unplanned
CUST1472,Male,36-45,Occasional,Highway,UPI,Groceries,28.216944287365557,2,Saturday,13:00,39,True,True,Online,Vegetables,663.76,1,663.76,12,57,Planned
CUST1473,Female,26-35,Occasional,Residential Area,Debit Card,Groceries,101.15884006832229,6,Monday,16:21,0,True,True,In-Store,Vegetables,1573.74,1,1573.74,79,5,Planned
CUST1474,Male,46-60,Loyal,Residential Area,Mobile Wallet,Furniture,219.64760176457395,6,Sunday,10:58,0,False,True,Online,Bookshelf,908.28,1,908.28,27,9,Planned
CUST1475,Other,18-25,New,Mall,Cash,Furniture,65.63696292023447,5,Wednesday,18:58,0,False,True,In-Store,Sofa,1019.95,1,1019.95,10,28,Planned
CUST1476,Male,36-45,Loyal,Residential Area,UPI,Cosmetics,11.755779429964013,3,Friday,15:32,0,True,True,Online,Lipstick,1026.09,1,1026.09,68,36,Planned
CUST1477,Other,26-35,Occasional,Mall,Cash,Electronics,103.30704819671364,4,Monday,07:38,0,True,True,In-Store,Tablet,1116.16,1,1116.16,51,9,Unplanned
CUST1478,Male,18-25,New,Residential Area,Mobile Wallet,Furniture,35.583434378722295,5,Monday,15:02,24,True,True,In-Store,Dining Table,778.2,1,778.2,35,27,Planned
CUST1479,Female,36-45,New,Suburb,UPI,Clothing,82.34840125264854,1,Tuesday,15:41,0,False,True,In-Store,Jacket,372.64,1,372.64,90,31,Planned
CUST1480,Other,18-25,Occasional,Suburb,Debit Card,Electronics,201.4985744294317,2,Monday,22:25,0,True,True,In-Store,Smartphone,910.14,1,910.14,47,21,Planned
CUST1481,Female,36-45,New,Suburb,Debit Card,Groceries,891.4664603441918,7,Sunday,08:44,23,True,True,Online,Eggs,62.37,1,62.37,6,12,Unplanned
CUST1482,Other,26-35,Occasional,Residential Area,Debit Card,Books,102.3261987886767,4,Monday,15:17,12,True,True,In-Store,Magazine,573.96,1,573.96,42,6,Planned
CUST1483,Other,26-35,Occasional,Mall,UPI,Toys,102.87583523123985,7,Tuesday,08:36,0,False,True,In-Store,Puzzle,1863.82,1,1863.82,63,16,Unplanned
CUST1484,Male,18-25,Occasional,Mall,UPI,Toys,63.347466624304516,2,Monday,07:55,0,False,True,In-Store,Action Figure,921.24,1,921.24,24,30,Planned
CUST1485,Male,36-45,Occasional,Suburb,Debit Card,Clothing,35.90989028954544,2,Wednesday,22:38,17,False,True,In-Store,Dress,703.3,1,703.3,45,19,Planned
CUST1486,Male,46-60,New,Suburb,Debit Card,Books,21.918862256031378,3,Sunday,21:31,1,True,False,In-Store,Textbook,677.58,1,677.58,34,13,Planned
CUST1487,Male,26-35,Loyal,Residential Area,Cash,Books,55.67313312818355,9,Saturday,12:30,2,True,False,Online,Magazine,958.86,1,958.86,12,23,Planned
CUST1488,Female,46-60,New,Residential Area,UPI,Clothing,16.190497545569173,5,Saturday,10:02,0,True,False,Online,Sweater,1372.45,1,1372.45,19,35,Planned
CUST1489,Male,46-60,Loyal,Mall,Debit Card,Furniture,314.63746060152005,10,Thursday,18:01,16,False,False,In-Store,Wardrobe,3952.3,1,3952.3,23,12,Unplanned
CUST1490,Male,60+,New,Downtown,Mobile Wallet,Clothing,32.54763662204709,8,Tuesday,11:45,13,True,True,Online,Sweater,2622.08,1,2622.08,17,6,Unplanned
CUST1491,Other,18-25,Occasional,Mall,Debit Card,Cosmetics,62.31431438874376,2,Tuesday,12:55,40,True,True,In-Store,Eyeliner,700.5,1,700.5,33,14,Unplanned
CUST1492,Female,18-25,New,Residential Area,UPI,Toys,25.353042068026866,9,Monday,11:05,0,True,True,In-Store,Board Game,3999.6,1,3999.6,27,17,Planned
CUST1493,Female,18-25,New,Highway,Debit Card,Books,501.0699716943451,6,Tuesday,20:53,1,True,False,Online,Biography,2351.22,1,2351.22,18,40,Planned
CUST1494,Other,36-45,New,Residential Area,Cash,Electronics,66.55821086624029,10,Saturday,10:03,0,False,False,In-Store,Camera,2052.3,1,2052.3,26,9,Planned
CUST1495,Other,26-35,Occasional,Residential Area,Credit Card,Cosmetics,258.27876842953106,5,Sunday,21:40,0,True,True,Online,Eyeliner,513.3,1,513.3,29,24,Unplanned
CUST1496,Male,26-35,Loyal,Highway,UPI,Toys,150.87709073356385,9,Wednesday,08:20,7,True,True,In-Store,Puzzle,1388.34,1,1388.34,5,11,Planned
CUST1497,Female,60+,New,Residential Area,UPI,Books,137.63225215081226,5,Sunday,10:54,15,True,True,Online,Magazine,116.5,1,116.5,50,25,Planned
CUST1498,Male,60+,Occasional,Mall,Credit Card,Furniture,49.04606405488971,10,Friday,15:54,37,False,False,In-Store,Bed,1705.7,1,1705.7,56,8,Planned
CUST1499,Other,60+,Loyal,Highway,Debit Card,Clothing,51.8102466976729,2,Monday,13:41,17,True,True,Online,Jeans,727.84,1,727.84,36,13,Planned
CUST1500,Male,46-60,Occasional,Downtown,Cash,Books,145.88296249804847,1,Saturday,07:21,44,False,False,Online,Science Fiction,371.33,1,371.33,80,32,Planned
CUST1501,Female,18-25,Loyal,Residential Area,Debit Card,Groceries,136.50826944409786,3,Sunday,17:57,4,True,False,Online,Milk,202.11,1,202.11,44,16,Planned
CUST1502,Male,36-45,Occasional,Downtown,Credit Card,Books,138.59090638929817,6,Monday,12:57,0,False,True,In-Store,Novel,2976.0,1,2976.0,52,8,Planned
CUST1503,Female,26-35,Occasional,Downtown,Cash,Furniture,23.505523995783964,7,Wednesday,18:33,4,True,False,Online,Sofa,1018.78,1,1018.78,22,26,Planned
